#lan,distance,concept1,concept2
9,7.672142028808594,grind,pound
9,7.669798851013184,head,powerful
9,7.646420955657959,fire,thorn
9,7.626755714416504,soul,deity
9,7.598138332366943,earth,dirty
9,7.591091156005859,lung,heart
9,7.564540386199951,calf,shin
9,7.551515102386475,rub,sweep
9,7.521849632263184,thirsty,kill
9,7.494028568267822,destroy,misplace
9,7.486376762390137,leg,paw
9,7.474404335021973,cave,cry
9,7.448376178741455,straight,faithful
9,7.442409038543701,earth,ash
9,7.400284290313721,mountain,island
9,7.390470027923584,stupid,mute
9,7.382349014282227,wet,rotten
9,7.34642219543457,join,tie
9,7.204952716827393,fault,guilty
9,7.189534664154053,sharp,sweet
9,7.166177749633789,full,swell
9,7.088099956512451,shut,tie
9,7.063065528869629,lake,swamp
9,7.051178455352783,jaguar,puma
9,7.015504837036133,forge,strike
9,7.015275001525879,claw,foot
9,7.008397579193115,claw,hoof
9,6.982745170593262,lair,pit
9,6.978301048278809,speak,chat
9,6.949862957000732,swim,splash
9,6.939471244812012,heavy,four
9,6.8947906494140625,leaf,cut
9,6.830752849578857,understand,obey
9,6.795414447784424,elevation,height
9,6.794819355010986,rudder,oar
9,6.76454496383667,give,drink
9,6.731643199920654,say,speech
9,6.709421157836914,side,shore
9,6.653665065765381,dark,dirty
9,10.267749786376953,path,macaw
8,9.77875804901123,son,itchy
8,9.742924690246582,taro,burn
8,9.733562469482422,wing,plantain
8,9.714150428771973,tall,liver
8,9.62585163116455,louse,breast
8,9.378421783447266,oar,shoulderblade
8,9.292570114135742,pour,load
8,9.201738357543945,lake,milk
8,9.19371509552002,vomit,root
8,9.169278144836426,famine,heart
8,9.146139144897461,nit,egg
8,9.124570846557617,i,thou
8,9.122962951660156,arson,light
8,9.068351745605469,we,awl
8,9.027482986450195,mother,lime
8,9.010896682739258,plough,plant
8,8.943049430847168,tree,wear
8,8.833487510681152,cattle,wool
8,8.725574493408203,spoon,rudder
8,8.654107093811035,flame,fever
8,8.641640663146973,sell,untie
8,8.628732681274414,charcoal,belly
8,8.624588012695312,bark,body
8,8.624528884887695,bowl,grain
8,8.610404968261719,i,sugar
8,8.593647003173828,morning,iron
8,8.563398361206055,borrow,fish
8,8.539968490600586,seed,correct
8,8.531546592712402,liver,inside
8,8.512627601623535,sap,beverage
8,8.484488487243652,pinch,mow
8,8.469240188598633,canoe,rain
8,8.444135665893555,stone,egg
8,8.432807922363281,sky,deity
8,8.41421127319336,clock,sun
8,8.4032621383667,week,brush
8,8.373520851135254,hour,season
8,8.335463523864746,name,spoon
8,8.304088592529297,suck,heart
8,8.245235443115234,ram,pig
8,8.231589317321777,swim,path
8,8.204761505126953,straight,law
8,8.149162292480469,market,paper
8,8.141550064086914,bamboo,flute
8,8.12425422668457,deity,ghost
8,8.123787879943848,spear,tree
