concept 1,concept 2,language weight,similarity
piece,slice,18,0.3359019869391158
people,citizen,18,0.1716442920726797
forest,wood,18,0.33784235642347593
mat,rug,18,0.44496660336912947
place,chair,18,0.13885426828033093
forest,tree,17,0.3739619670324388
jump,dance,17,0.24656250216972278
penis,egg,17,0.2498054056285088
village,house,17,0.26484535475347126
read,calculate,17,0.07658658611334812
defend,rescue,17,0.19686310047510117
feather,wool,17,0.2297861153083661
light,fire,17,0.32643307899661506
udder,milk,17,0.4125759834741468
hinder,disturb,17,0.1989527408705544
adobe,house,17,0.2899909083689287
give,lend,17,0.35333425488664105
guard,herd,17,0.1193367210942503
head,hair,17,0.2802064364415147
stool,chair,17,0.4177125897416028
lazy,sloth,17,0.2770818023424142
north,south,17,0.7780928889794348
correct,yes,17,0.08885208775876503
fast,sharp,17,0.03626606482515233
shade,soul,17,0.04960032266694588
borrow,ask,17,0.18477281147638058
son,man,17,0.3633471033822339
debt,owe,17,0.32252666606928876
climb,ride,17,0.28942992887747543
medicine,tree,17,0.040811882546365946
big,long,17,0.1090818775618753
ankle,heel,17,0.34799577116027297
wing,arm,17,0.17823272819058247
drip,flow,17,0.27532099747635513
summit,tip,17,0.26976365052075585
circle,ball,17,0.19700068676623478
have,keep,17,0.06512404980564279
sun,god,17,0.21842811876789672
rise,lift,17,0.21727876098042392
rug,blanket,17,0.44713846530603535
ox,cow,17,0.4252787926168086
ground,country,17,0.02940435472244713
build,produce,17,0.08214953985558957
mare,horse,17,0.4526583715176617
behind,back,17,0.35965967087740336
thunder,bolt,17,0.3006117686206261
oar,spade,17,0.34830512350565646
bring,take,17,0.23710683742820537
time,day,17,0.2934750362983559
sink,choke,17,0.16453020810890792
south,midday,17,0.02000406787540729
seed,eye,17,0.02825679242694457
fly,mosquito,17,0.20006800982572046
stranger,guest,16,0.3974742378219819
accuse,convict,16,0.20585566053124735
walk,come,16,0.15620668866154655
cry,howl,16,0.5273550345726703
weave,braid,16,0.2085691235906454
paddle,shovel,16,0.2930167877522699
do,repair,16,0.10496113569514645
scratch,scrape,16,0.3212601454791296
keep,own,16,0.14835994765262958
door,gate,16,0.6299050412919235
seem,emerge,16,0.11416368253893588
cup,dish,16,0.42589906185655274
river,creek,16,0.6476168004719786
our,your,16,0.28781963403608124
hair,hatch,16,0.026301218361693312
wood,post,16,0.06625045018556439
weak,lazy,16,0.2354552144563114
hair,plantain,16,0.283409643885481
fortress,tower,16,0.3999760081650186
earth,field,16,0.1588052152022207
knock,strike,16,0.27288284261616313
if,when,16,0.23791148014193594
sky,sun,16,0.46387939781585197
master,king,16,0.2581847618907228
aunt,sister,16,0.5299385156113039
roll,wrap,16,0.18981683609944733
country,mainland,16,0.2220811423664581
preserve,protect,16,0.45420072923152427
grief,anxiety,16,0.48072397741528367
daughter,child,16,0.4174013550975195
loud,hard,16,0.1796895812427256
earth,mud,16,0.2259912470367623
fur,plantain,16,0.15568297114246968
where,whither,16,0.2841616349072492
tobacco,smoke,16,0.2667590149017564
dew,fog,16,0.29033813277601406
wide,thick,16,0.35889097219193655
afternoon,evening,16,0.7441405529131926
wet,damp,16,0.4743593414292506
daughter,niece,16,0.5968661848053014
bark,skin,16,0.20830582586619703
copper,iron,16,0.5753922551910632
beak,lip,16,0.23875984679514237
move,mix,16,0.18452129612397025
intestines,stomach,16,0.6038450226699404
cabbage,cauliflower,16,0.711583714556987
plantain,hair,16,0.283409643885481
write,painting,16,0.13308138716955714
mouth,door,16,0.20116555237015818
point,peak,16,0.1460351626849733
pull,lead,16,0.061215105625663006
ride,drive,16,0.4663609553636331
cultivate,dig,16,0.22603027073749926
high,loud,16,0.1097478880014585
steal,hide,16,0.21161146045067997
week,friday,15,0.4271700388268466
drink,smoke,15,0.22574290728136406
rise,grow,15,0.16158857831055742
pot,jug,15,0.4842329162006837
side,part,15,0.1238103526457394
cold,fresh,15,0.19933165140996997
edge,corner,15,0.30918199240900135
do,work,15,0.2528661716884859
dig,scratch,15,0.21469046346039877
forest,grass,15,0.32654305566830316
die,dead,15,0.2711574769541191
fever,fire,15,0.08606513956641837
guard,preserve,15,0.1520753203033022
big,fat,15,0.1992712493593964
wheat,barley,15,0.6278448502289956
vine,rope,15,0.12399441279165407
bird,animal,15,0.2718111168700408
chicken,springtime,15,0.09418392134211945
work,affair,15,0.012489844127788917
hold,embrace,15,0.21029554117111396
tie,knit,15,0.3123253872083805
want,ask,15,0.40057265032095407
spirit,breath,15,0.2020273740150543
proud,boast,15,0.44419309672855584
root,turnip,15,0.2725134002034025
speech,conversation,15,0.25239495712442594
grief,regret,15,0.45173682291900435
tortoise,turtle,15,0.38326623319140635
build,do,15,0.16761571352191715
river,lake,15,0.5712127010474322
cave,lair,15,0.28137625370844466
sky,day,15,0.06306354851305242
late,after,15,0.20661087551283683
immediately,fast,15,0.024041150663552044
clean,good,15,0.19907721801978825
adobe,brick,15,0.5627617170198156
woman,mother,15,0.35346778917934085
raw,green,15,0.09100513860925553
small,one,15,0.10128458363507194
prisoner,prison,15,0.4117011430420282
lock,padlock,15,0.46568206787915745
many,full,15,0.09779245387414245
knock,strike,15,0.27288284261616313
armour,weapons,15,0.37773017425530686
place,country,15,0.12744700201525944
near,short,15,0.058073312964174284
king,queen,15,0.5673317889292533
one,alone,15,0.060420252333828264
thief,steal,15,0.3337582659367637
sickle,wood,15,0.11274336679955553
fight,kill,15,0.2915797217984614
head,end,15,0.1297122221217572
wool,hair,15,0.3518132468770008
leaf,write,15,0.10658413955444149
lift,take,14,0.14410094469673734
help,rescue,14,0.26645423619479447
club,tree,14,0.07370488796987171
edge,top,14,0.453493828618257
punishment,fine,14,0.066564670916788
that,it,14,0.4266052243697697
taste,touch,14,0.3238946914786931
say,word,14,0.3553903032244012
flow,walk,14,0.055905609738028376
thick,fat,14,0.20413946028720692
moon,noon,14,0.3114492426733055
far,that,14,0.17174376553239978
clean,white,14,0.2478274969376007
wine,beer,14,0.5759956920335603
cloth,rag,14,0.27807808733060957
follow,hunt,14,0.15105755834123058
arrive,approach,14,0.31687893777196696
cloak,coat,14,0.49674209671837694
master,head,14,0.23286724563649042
chimney,fireplace,14,0.4658401624106486
locust,grasshopper,14,0.2849511115118153
grain,wheat,14,0.5447142576719788
carry,buy,14,0.2623031536450707
master,husband,14,0.21305154065886925
bird,tooth,14,0.18443070895543143
bird,heron,14,0.21845774825382164
rule,command,14,0.01909489024290044
untie,undress,14,0.11489760176481069
dirty,ugly,14,0.4517847362231168
rule,lead,14,0.05971127553539528
clay,land,14,0.0006572602607264387
sky,god,14,0.09624142942438965
play,dance,14,0.3716562875461443
fat,ointment,14,0.06780625402580537
poor,beggar,14,0.32271127212952166
calf,leg,14,0.37111357666884903
week,sunday,14,0.4526392156252597
low,down,14,0.1633092469184433
circle,ring,14,0.19419478908759275
separate,divorce,14,0.08384510209674793
where,which,14,0.13016108209923347
cut,slaughter,14,0.03549841137783147
gather,sweep,14,0.14377669927416092
heel,foot,14,0.4219076911383689
walk,drive,14,0.34287827440019125
because,if,14,0.4120734970261978
count,tell,14,0.24405058630219512
believe,obey,14,0.227372453084368
feel,understand,14,0.35459519729464856
explain,say,14,0.33077139999669236
hard,strong,14,0.12087942341561334
place,land,14,0.10202430642795922
clothes,coat,14,0.3634086279710868
hard,dry,14,0.2484971292370977
medicine,poison,14,0.2020565860563075
mother,your,14,0.3618845910742299
belly,guts,14,0.3519177033385633
get,earn,14,0.3274590808098421
hear,think,14,0.32498304226574276
twist,bend,14,0.26712210976534445
end,tip,14,0.29207683569499954
knock,beat,14,0.27174716377413005
tear,break,14,0.18142306893299726
load,weight,14,0.4950587128131362
disturb,bother,14,0.14965321001583268
affair,business,14,0.2788863774068369
prepare,repair,14,0.11595628619250958
vulva,vagina,14,0.5705384219777928
bag,sack,13,0.4173308241620961
town,country,13,0.368825996703821
frost,ice,13,0.36518329381516657
frost,cold,13,0.35084332825503073
ask,listen,13,0.30876117682564685
tired,fatigue,13,0.37252960759217524
towel,rag,13,0.3264623427053342
speech,preach,13,0.042963936669228854
give,do,13,0.33021330071349736
aunt,mother,13,0.48311705026014357
big,fat,13,0.1992712493593964
cotton,thread,13,0.2593511079576813
feel,learn,13,0.2540130897973057
grow,increase,13,0.19838470120199186
say,language,13,0.12341487189656306
go,ride,13,0.3763585599116342
measure,try,13,0.07964304439529828
look,old,13,0.15744181944138813
table,chair,13,0.3429205870846343
wash,rinse,13,0.36033323308034026
shell,bark,13,0.24742230256819403
feel,smell,13,0.1592311551623372
food,dinner,13,0.1269242519189911
grind,sharpen,13,0.21034743986401605
darkness,black,13,0.17345815325530398
son,nephew,13,0.5202873055045723
neck,bone,13,0.3954192613580186
turn,translate,13,0.05718765623422582
granddaughter,grandchild,13,0.31724922907871345
paint,painting,13,0.37008156897729116
we,our,13,0.3105273985354887
rescue,preserve,13,0.129825180545988
foot,footprint,13,0.184758381972451
person,husband,13,0.32651012083378106
destroy,break,13,0.3002552227965354
hunt,shoot,13,0.24375707200635147
slave,prisoner,13,0.20079581384660586
banyan,fig,13,0.17506366617457916
side,milk,13,0.036600350032076436
last,behind,13,0.054599950751380855
grass,thatch,13,0.3084901537046523
sing,read,13,0.24759105303123335
lie,perjury,13,0.016117987104769308
ripe,white,13,0.07280902091623748
vein,tendon,13,0.26974932886652336
new,fresh,13,0.18823740972742353
strap,leash,13,0.14271437911936924
gather,fold,13,0.14114540638076628
bury,plant,13,0.024272974547211324
hold,preserve,13,0.10895420475419322
dream,sleep,13,0.3173495936053425
bead,iron,13,0.23522520563612895
separate,split,13,0.22566599802752677
seed,testicles,13,0.05911436708465929
certain,correct,13,0.22959885625182536
blunt,deaf,13,0.005309775273610479
monkey,baboon,13,0.33742204603822346
melt,change,13,0.10268663685678012
often,water,13,0.014723487264091959
because,why,13,0.33355043203408974
work,plant,13,0.14084599525974428
top,end,13,0.2882275862349263
grain,fruit,13,0.2773433118217806
send,sew,13,0.10404992487493986
top,up,13,0.25883912687526767
imitate,try,13,0.37507081159790423
rise,stand,13,0.11319590134594124
tobacco,cigarette,13,0.2626864909362535
waist,hip,13,0.26428388597126357
morning,seven,13,0.2137118580056149
mouth,face,13,0.21712143531950445
seed,day,13,0.08897223806156124
carry,hold,13,0.2268936027361321
blood,meat,13,0.17697582231759862
whale,shark,13,0.3860439359802762
louse,womb,13,0.14328091615377336
enter,set,13,0.09005587693708177
mind,think,13,0.13248697021350614
lift,build,13,0.20867765806669256
smooth,correct,13,0.06759095495028689
weak,tired,13,0.31373074646927307
business,shop,13,0.2415107716043425
how,which,13,0.0837734353335684
above,up,12,0.11089245997916825
cover,hide,12,0.35321974419155616
fruit,meat,12,0.379776238010124
pay,buy,12,0.40686439444312744
thorn,bone,12,0.2204038302916449
corpse,bone,12,0.2129404372623504
yellow,white,12,0.52451740425015
darkness,throw,12,0.13864107745260618
always,never,12,0.21844567342005708
blood,liver,12,0.2778262074186464
head,king,12,0.10074688332424434
stone,hill,12,0.26638788901109406
thou,eat,12,0.3024420330960322
darkness,obscure,12,0.17292498888754973
refuse,forbid,12,0.255554742905855
river,sea,12,0.45582034004934396
dolphin,whale,12,0.26681841010985996
river,drink,12,0.001748989612255968
row,oar,12,0.1097544190989396
burn,arson,12,0.048551127990840576
suck,smoke,12,0.11016796911002129
prepare,produce,12,0.10906720653831757
beak,tooth,12,0.3370441308959977
wrist,hand,12,0.36012354005820896
shoot,pull,12,0.2663577718227315
squeeze,strain,12,0.16507801450879514
twist,wrap,12,0.23045741635946104
leaf,paper,12,0.27268372669148955
scold,curse,12,0.09943902339041712
ground,floor,12,0.4801276061172316
black,green,12,0.4213598380563527
cloud,storm,12,0.3645763138748732
road,footprint,12,0.09159170492564932
light,dawn,12,0.28325982917115045
price,wages,12,0.42552526186126793
above,peak,12,0.21868928081213648
shell,skin,12,0.19465179069101754
blue,black,12,0.5519162922801825
beard,moustache,12,0.4590372539830065
relatives,brother,12,0.3651869592742446
tell,announce,12,0.1667358573618422
scatter,plant,12,0.05194907471671917
how,where,12,0.07137085753686735
believe,letter,12,0.014929647373413972
mind,thought,12,0.3782472779204831
line,furrow,12,0.1849588057479075
line,rope,12,0.06207056082540411
thing,tool,12,0.0013761391798579243
thing,what,12,0.4439318059804338
line,thread,12,0.14531110224579144
sing,dance,12,0.4662352170063659
here,hither,12,0.1248841576653158
crooked,wrong,12,0.09311617290528972
mistake,miss,12,0.17671010404835646
weave,twist,12,0.2875162628963227
look,preserve,12,0.02602721679939593
field,furrow,12,0.30267950724554255
field,pasture,12,0.22541536567682052
ditch,river,12,0.3196849612505802
get,own,12,0.08945519515507734
vine,grape,12,0.3983844811864569
know,recognize,12,0.21397573356949376
many,often,12,0.3094941561074834
work,do,12,0.2528661716884859
hear,smell,12,0.2215495237025248
walk,run,12,0.3198733007325818
tie,rope,12,0.3926548446754559
mud,swamp,12,0.30025778736737796
tie,knot,12,0.3690629414894714
do,produce,12,0.0455674442301926
sleep,our,12,0.11481918858350991
explain,tell,12,0.2854283367701596
ash,white,12,0.25450773009454064
groan,shriek,12,0.4187271638767821
weave,build,12,0.23328754521700176
dry,liver,12,0.025988749559356854
bright,white,12,0.328695486918531
call,ask,12,0.3339001581912176
come,get,12,0.32246920571139165
cloth,dress,12,0.2414046216764588
poor,difficult,12,0.009293834515402654
house,roof,12,0.27021199189178774
big,old,12,0.25080646211855556
leave,drive,12,0.27449892225606976
calm,quiet,12,0.46408533374317223
end,fringe,12,0.09748845573968534
girl,woman,12,0.5891639402935079
boundary,end,12,0.12865163495387488
master,teacher,12,0.29155667418465914
faithful,true,12,0.28864985017334915
peel,scrape,12,0.05538675678787205
bone,shin,12,0.38089969758918546
take,trap,12,0.0602127116728121
belly,intestines,12,0.22003764021861133
tiger,leopard,11,0.4936618385487161
cease,end,11,0.0771198622077879
shoulder,wing,11,0.12597846267936424
age,season,11,0.18272249510119676
blue,unripe,11,0.12170421008570072
thick,fat,11,0.20413946028720692
clean,beautiful,11,0.19379581779880187
thigh,buttocks,11,0.3997596024409398
divide,steal,11,0.10016360124604659
waist,back,11,0.1796860858577041
gather,mow,11,0.22587000929762707
bring,give,11,0.22770976284555688
cut,chop,11,0.2697348374652918
horse,donkey,11,0.43722695944943657
mud,dirty,11,0.3305244234961178
stand,halt,11,0.20326422096759186
some,part,11,0.08096464757890318
cut,tear,11,0.17815798530224083
we,you,11,0.43386049673102295
throat,collar,11,0.27896976842058924
hole,lair,11,0.10717055089891427
small,child,11,0.026916221850908882
guard,protect,11,0.41074270516459577
narrow,thin,11,0.34624572495433403
deep,dark,11,0.3107297004117375
vulture,hawk,11,0.337627307142125
cup,plate,11,0.21053470027351254
answer,promise,11,0.1978980625629505
high,top,11,0.24921630998928385
high,big,11,0.0560174170443553
straight,good,11,0.07030599379793248
our,their,11,0.32262868629839003
insect,fly,11,0.33007334130473676
paper,letter,11,0.2573469367345089
now,this,11,0.29617685507315816
our,me,11,0.050410513276196924
want,need,11,0.3542806552327983
mule,donkey,11,0.4446164023760378
who,sleep,11,0.07767020010394447
mother,thumb,11,0.06936267606198657
cattle,bull,11,0.16302494342820278
village,people,11,0.20230736556493725
mind,heart,11,0.35888801237663276
tall,deep,11,0.13678699666492874
eat,your,11,0.1452760980763158
finish,end,11,0.13339708009133905
drink,beverage,11,0.4239163604385055
kiss,smell,11,0.06229076556060832
walk,step,11,0.24363472789684773
bait,trap,11,0.29087401767508725
now,soon,11,0.23707536329236217
imitate,learn,11,0.37690976961423
sky,air,11,0.2948261248697183
week,seven,11,0.3000066732690209
soup,water,11,0.28001854516620134
hut,tent,11,0.4966400743961359
