euclidean distance,concept1,concept2
8.080279350280762,canoe,trough
8.08060359954834,five,drum
8.080605506896973,leg,press
8.081392288208008,clever,raw
8.081999778747559,debt,long
8.082324028015137,steal,chime
8.082453727722168,chest,suck
8.082834243774414,carry,fat
8.082930564880371,run,mat
8.083200454711914,canoe,tree
8.083735466003418,claw,scatter
8.083866119384766,head,cup
8.084300994873047,door,path
8.084895133972168,scatter,crawl
8.084918022155762,send,finish
8.085160255432129,extinguish,check
8.085250854492188,swindle,false
8.085474967956543,choose,rescue
8.085567474365234,sun,mother
8.086244583129883,person,clan
8.0866060256958,leg,crow
8.086746215820312,door,ear
8.087043762207031,watery,pure
8.087265014648438,weave,build
8.087303161621094,speak,sew
8.087993621826172,name,axe
8.088708877563477,weave,shave
8.08899974822998,taro,fruit
8.089024543762207,call,shriek
8.089067459106445,buttocks,end
8.089323043823242,cultivate,kill
8.089859962463379,change,sew
8.08989429473877,salt,spoil
8.090143203735352,pig,boil
8.090424537658691,cover,cloak
8.091042518615723,fire,broom
8.091228485107422,where,cooked
8.091360092163086,weave,sharpen
8.091501235961914,roof,blanket
8.092511177062988,carry,die
8.092905044555664,four,thread
8.09319019317627,season,face
8.093252182006836,who,water
8.093295097351074,kneel,knee
8.093314170837402,house,meat
8.093647956848145,ear,corner
8.093676567077637,pig,afternoon
8.094104766845703,nose,arrow
8.094355583190918,spider,swell
8.09483814239502,stingy,new
8.095159530639648,divide,dry
8.095403671264648,basket,guts
8.095417022705078,wash,hit
8.0958251953125,arrive,piss
8.09589672088623,hail,bridge
8.095913887023926,plough,drop
8.096179962158203,flow,dribble
8.09620189666748,near,grass
8.096229553222656,again,flea
8.096237182617188,mouth,hundred
8.096292495727539,hair,tooth
8.096292495727539,tooth,hair
8.096648216247559,poison,read
8.098414421081543,tread,tight
8.09880256652832,meat,smoke
8.09880256652832,meat,smoke
8.098843574523926,come,headgear
8.099257469177246,pursue,drive
8.099481582641602,fish,he
8.099541664123535,snake,tooth
8.099771499633789,bamboo,knife
8.09977912902832,fall,roast
8.09981918334961,seize,cough
8.100006103515625,house,flesh
8.100078582763672,fish,man
8.100313186645508,cooked,you
8.100540161132812,breast,egg
8.10110855102539,howl,no
8.101640701293945,soul,corner
8.101807594299316,admit,command
8.101818084716797,club,bow
8.101838111877441,tooth,here
8.10225772857666,ash,cloud
8.102402687072754,eat,slaughter
8.10268497467041,book,pattern
8.1028470993042,mountain,heart
8.102973937988281,piss,abuse
8.10300350189209,green,thirsty
8.103011131286621,tie,pursue
8.103084564208984,repair,change
8.10309886932373,cat,farm
8.10328483581543,kneel,weave
8.103930473327637,horse,bush
8.104362487792969,sew,cook
8.104681968688965,coconut,red
8.105083465576172,walk,diminish
8.105274200439453,horn,suck
8.105353355407715,cook,heavy
8.10573959350586,pine,candle
8.105755805969238,burn,arrive
8.106207847595215,sail,sailcloth
8.106412887573242,thirsty,seven
8.106922149658203,say,cloth
8.1071195602417,hear,sharpen
8.10726261138916,sleep,swell
8.107918739318848,sweep,sacrifice
8.107939720153809,take,liver
8.108125686645508,talk,porch
8.108488082885742,cross,omen
8.108580589294434,silver,knot
8.108619689941406,hot,dog
8.109123229980469,person,sun
8.109358787536621,hate,autumn
8.110116004943848,jump,sew
8.110828399658203,hear,traverse
8.11097526550293,again,bamboo
8.111193656921387,hot,fever
8.111574172973633,arrive,fan
8.111706733703613,niece,eat
8.111796379089355,knot,bundle
8.112174987792969,plain,garden
8.112471580505371,beautiful,healthy
8.113161087036133,ghost,air
8.113636016845703,butterfly,house
8.113768577575684,blow,swelling
8.114017486572266,bury,plant
8.114017486572266,bury,plant
8.114151000976562,sky,foot
8.11441707611084,laugh,bridge
8.114751815795898,sharp,goat
8.114818572998047,arrive,scatter
8.115005493164062,chieftain,queen
8.115102767944336,pierce,pound
8.115206718444824,sew,donate
8.115320205688477,destroy,untie
8.115571022033691,stomach,smoke
8.116467475891113,cat,puma
8.116595268249512,far,needle
8.116829872131348,fire,tail
8.11694622039795,shine,tongue
8.116992950439453,kneel,sew
8.117286682128906,skin,clothes
8.11741828918457,stand,needle
8.117488861083984,steal,die
8.1178560256958,lay,barking
8.117935180664062,clay,flesh
8.118429183959961,shallow,light
8.118514060974121,accuse,tie
8.118549346923828,sun,bamboo
8.118680000305176,name,fire
8.119119644165039,rat,crayfish
8.119132041931152,speech,tongue
8.119307518005371,skin,scrape
8.119413375854492,soul,month
8.119633674621582,debt,bill
8.120290756225586,smoke,flesh
8.120290756225586,smoke,flesh
8.120562553405762,door,rub
8.12106704711914,empty,wind
8.121271133422852,long,breast
8.121435165405273,gather,abuse
8.12153148651123,burn,arson
8.121543884277344,borrow,fire
8.121720314025879,fly,honey
8.122474670410156,snake,gold
8.122575759887695,afterwards,saliva
8.122584342956543,item,ware
8.122851371765137,want,womb
8.123199462890625,bone,needle
8.123787879943848,spear,tree
8.12425422668457,deity,ghost
8.124420166015625,fly,path
8.124434471130371,sour,tongue
8.124637603759766,fight,swell
8.125414848327637,salt,lamb
8.125541687011719,wrong,trousers
8.125836372375488,early,hawk
8.125969886779785,sour,smooth
8.126049995422363,rub,sleep
8.126116752624512,king,judge
8.126201629638672,raw,flour
8.126458168029785,roll,mountain
8.126544952392578,weave,dwell
8.126766204833984,crooked,cough
8.127104759216309,blood,fire
8.127287864685059,dust,lime
8.127305030822754,bad,dye
8.127852439880371,fan,crawl
8.128185272216797,door,iron
8.12822151184082,rotten,path
8.128327369689941,love,vomit
8.128664016723633,honey,sea
8.129124641418457,snake,father
8.12934398651123,moon,child
8.12951374053955,fragrant,sniff
8.129515647888184,smooth,fat
8.12966251373291,valley,flat
8.129851341247559,stand,pour
8.13044548034668,arrive,season
8.13058090209961,join,sleep
8.130692481994629,walk,shiver
8.130946159362793,mother,light
8.131353378295898,ripe,cold
8.131600379943848,navel,end
8.131647109985352,rule,drive
8.132100105285645,hot,car
8.132323265075684,parents,womb
8.132899284362793,leg,fingernail
8.1331787109375,blood,seven
8.133805274963379,plough,grain
8.134220123291016,who,fat
8.134461402893066,open,untie
8.13523006439209,weigh,beget
8.135250091552734,true,silver
8.135417938232422,sharp,skin
8.13624382019043,axe,sickle
8.136836051940918,grain,eat
8.13694953918457,stick,sieve
8.137181282043457,borrow,deep
8.137263298034668,first,chicken
8.13767147064209,fringe,border
8.137673377990723,grave,neck
8.137947082519531,elephant,rain
8.138044357299805,head,sharpen
8.138455390930176,hear,tumble
8.138575553894043,tongue,joint
8.138993263244629,blanket,lid
8.139056205749512,milk,scratch
8.139413833618164,cease,sew
8.139452934265137,suck,increase
8.139588356018066,grass,face
8.139595985412598,letter,surname
8.139784812927246,lung,phlegm
8.1401948928833,and,hoof
8.14034652709961,bean,four
8.1405029296875,all,hoof
8.1409330368042,early,plant
8.140969276428223,sharp,fruit
8.14104175567627,promise,command
8.1410551071167,hear,pinch
8.141505241394043,young,raw
8.141550064086914,bamboo,flute
8.141894340515137,raw,unripe
8.141945838928223,turn,pour
8.142182350158691,speak,tumble
8.142574310302734,extinguish,seven
8.142704010009766,vegetables,plant
8.143099784851074,untie,change
8.143199920654297,extinguish,thirsty
8.143388748168945,expensive,heat
8.143678665161133,host,father-in-law
8.143816947937012,name,boat
8.143818855285645,lift,sweet
8.14404010772705,coconut,that
8.144240379333496,imitate,cook
8.14444351196289,breast,mother
8.145120620727539,water,urine
8.145183563232422,grind,thresh
8.14522933959961,grass,man
8.145480155944824,abuse,resemble
8.145891189575195,plain,yard
8.145941734313965,dirty,faeces
8.14598274230957,field,mountain
8.146200180053711,sing,drink
8.14622688293457,arm,land
8.146543502807617,suck,die
8.14728832244873,suck,milk
8.147589683532715,bamboo,break
8.147725105285645,full,bead
8.147930145263672,head,chieftain
8.147934913635254,breast,meat
8.148320198059082,deer,wood
8.148374557495117,vomit,old
8.14893627166748,mow,fold
8.148990631103516,tongue,four
8.149006843566895,wind,fan
8.14903450012207,full,sausage
8.149069786071777,name,ear
8.149162292480469,market,paper
8.149261474609375,scatter,sharpen
8.149591445922852,bee,mead
8.149679183959961,egg,zero
8.149965286254883,suck,cook
8.149971008300781,hole,furrow
8.15005874633789,mill,fan
8.150259017944336,village,woman
8.150272369384766,room,footprint
8.150298118591309,cooked,belly
8.150312423706055,stomach,eight
8.150594711303711,sacrifice,donate
8.150773048400879,new,blood
8.15083122253418,market,pair
8.152512550354004,bear,grape
8.152894020080566,pain,listen
8.153088569641113,dance,squeeze
8.153242111206055,dance,cut
8.153538703918457,grind,read
8.15355396270752,imitate,leaf
8.15356159210205,kneel,tumble
8.153658866882324,cure,rescue
8.154458999633789,sun,woman
8.154508590698242,master,chieftain
8.154529571533203,bitter,tobacco
8.154867172241211,darkness,hit
8.154950141906738,crooked,cold
8.155709266662598,canoe,nest
8.15598201751709,spirit,memory
8.156028747558594,clean,holy
8.156044006347656,i,fish
8.156536102294922,water,pound
8.156928062438965,seize,ripen
8.157684326171875,tail,flower
8.157930374145508,wash,turtle
8.158438682556152,red,child
8.15849781036377,food,flour
8.158531188964844,give,livestock
8.158723831176758,extinguish,bite
8.158842086791992,bone,comb
8.159163475036621,canoe,cart
8.159286499023438,vegetables,hand
8.159514427185059,mouth,sea
8.160296440124512,fat,stretch
8.160903930664062,drink,preserve
8.161107063293457,wind,ear
8.161355972290039,leave,pour
8.161580085754395,money,silver
8.161661148071289,fish,grass
8.161808967590332,listen,smell
8.161925315856934,south,floor
8.161931037902832,seize,shit
8.161996841430664,village,clan
8.162041664123535,spit,sacrifice
8.16219711303711,bite,father
8.16329288482666,cart,bus
8.164283752441406,root,eye
8.164340019226074,iron,knife
8.164340019226074,knife,iron
8.164341926574707,dwell,at
8.164453506469727,ash,day
8.164743423461914,hunt,weave
8.164790153503418,imitate,study
8.16480827331543,mountain,god
8.16496467590332,medicine,year
8.165157318115234,father,male
8.165157318115234,male,father
8.165810585021973,thick,silver
8.166217803955078,big,coarse
8.166263580322266,clean,ripe
8.166365623474121,choose,untie
8.166450500488281,debt,blame
8.16649341583252,lime,pound
8.166525840759277,sweet,lion
8.166592597961426,carry,shiver
8.166656494140625,pinch,suck
8.167060852050781,star,firefly
8.167076110839844,tooth,eat
8.16759204864502,line,stroke
8.16799259185791,fever,heat
8.168037414550781,read,worship
8.168052673339844,shade,bed
8.168513298034668,grain,animal
8.168730735778809,week,soft
8.168750762939453,bite,weave
8.169127464294434,borrow,wet
8.16915512084961,easy,bathe
8.169185638427734,name,swallow
8.16921329498291,proud,groan
8.170351028442383,tall,dry
8.17044734954834,north,mouth
8.170955657958984,field,grain
8.171097755432129,light,pursue
8.171244621276855,remain,undress
8.171826362609863,penis,your
8.171911239624023,rainbow,belt
8.172137260437012,die,resemble
8.172518730163574,darkness,tail
8.172554969787598,person,fish
8.172781944274902,mind,intestines
8.17285442352295,day,firewood
8.173043251037598,fat,diminish
8.173429489135742,rise,frog
8.174062728881836,mosquito,sandfly
8.174176216125488,spear,their
8.17434310913086,egg,testicles
8.174545288085938,come,penis
8.175108909606934,voice,news
8.175521850585938,lock,green
8.175660133361816,choose,stir
8.1757230758667,belly,rat
8.175987243652344,wine,summer
8.176370620727539,bathe,weave
8.176431655883789,light,anger
8.176828384399414,know,mushroom
8.178106307983398,ash,sun
8.17859935760498,grandmother,bird
8.178631782531738,name,sky
8.179244041442871,bamboo,foot
8.17933464050293,walk,tumble
8.179391860961914,drag,donate
8.179426193237305,eagle,stone
8.179619789123535,maize,sugar
8.17974853515625,tomorrow,frog
8.179810523986816,bathe,bird
8.180326461791992,ripe,egg
8.180335998535156,do,repair
8.180695533752441,shoot,wash
8.18089485168457,dog,split
8.180912017822266,cover,sew
8.181208610534668,medicine,ointment
8.181358337402344,three,otter
8.181853294372559,shell,leather
8.18189811706543,heart,letter
8.182551383972168,fireplace,oven
8.18278694152832,red,drum
8.182883262634277,cook,burning
8.183521270751953,lick,itchy
8.183548927307129,tread,manage
8.184662818908691,today,hair
8.184698104858398,sour,ten
8.184755325317383,divide,divorce
8.184839248657227,ride,pursue
8.1850004196167,meat,lime
8.185903549194336,surpass,quiet
8.186455726623535,kneel,divide
8.186564445495605,difficult,gold
8.18661117553711,adobe,brick
8.186924934387207,cat,boat
8.18714427947998,weave,drumming
8.187152862548828,cease,finish
8.187409400939941,voice,split
8.187649726867676,sew,traverse
8.188180923461914,bow,tumble
8.188325881958008,grass,scatter
8.188703536987305,fight,wing
8.189088821411133,pus,sap
8.189225196838379,earth,rope
8.18925666809082,fat,resemble
8.189814567565918,imitate,donate
8.189879417419434,post,belt
8.18990707397461,bad,button
8.189992904663086,market,sunday
8.190276145935059,tooth,foot
8.190433502197266,expensive,animal
8.191065788269043,rub,fire
8.191225051879883,water,swallow
8.191458702087402,flow,drive
8.191732406616211,cheap,true
8.191739082336426,awl,needle
8.191839218139648,shiver,strain
8.192238807678223,join,light
8.192238807678223,light,join
8.192792892456055,soul,wind
8.19312858581543,knee,scratch
8.193382263183594,command,think
8.19338321685791,husband,moon
8.193763732910156,fish,mosquito
8.194113731384277,listen,blue
8.19427490234375,sit,pour
8.19455337524414,kill,pound
8.194587707519531,tie,vein
8.19513988494873,sheep,father
8.195145606994629,sew,forge
8.195239067077637,louse,bite
8.195331573486328,wing,your
8.195348739624023,hair,mother
8.195626258850098,peel,tie
8.195693016052246,choke,wash
8.195723533630371,hot,heart
8.19602108001709,white,ice
8.196368217468262,light,poison
8.19638442993164,ground,sharpen
8.196436882019043,snake,drum
8.196520805358887,weave,chew
8.196806907653809,flat,bottle
8.196812629699707,pull,ripen
8.197047233581543,burn,fasten
8.197192192077637,i,hair
8.197260856628418,push,smell
8.197587966918945,tall,loud
8.198083877563477,tree,eat
8.198987007141113,nose,night
8.199188232421875,come,thou
8.199348449707031,suck,sew
8.199599266052246,saucer,pan
8.199885368347168,green,unripe
8.20037841796875,paca,agouti
8.200546264648438,tax,hand
8.201530456542969,nest,rescue
8.201617240905762,fire,die
8.201722145080566,sun,mosquito
8.202103614807129,evil,damage
8.20212459564209,build,beget
8.202178955078125,forest,thick
8.20256519317627,tooth,rainbow
8.202573776245117,bitter,hot
8.20288372039795,wind,friend
8.2029390335083,certain,fortress
8.203025817871094,money,white
8.20312786102295,enter,dress
8.203287124633789,buy,cook
8.203360557556152,age,blood
8.203876495361328,smile,play
8.204157829284668,open,smell
8.204584121704102,yam,that
8.204761505126953,straight,law
8.20476245880127,crocodile,rotten
8.205771446228027,knife,weapons
8.205930709838867,wrap,drive
8.20626449584961,i,leaf
8.206276893615723,fat,strong
8.206276893615723,fat,strong
8.206493377685547,hold,pour
8.206846237182617,many,plough
8.206867218017578,soul,smoke
8.207137107849121,frog,post
8.207531929016113,take,breast
8.20809268951416,soup,tear
8.208532333374023,wheel,arch
8.20870590209961,die,four
8.208857536315918,rub,painting
8.2088623046875,chicken,bee
8.209039688110352,anger,sky
8.209214210510254,fight,rub
8.209358215332031,eye,jealousy
8.209815979003906,green,rattle
8.210125923156738,i,lake
8.210190773010254,yam,there
8.210837364196777,mouth,moon
8.211798667907715,early,black
8.21187686920166,side,milk
8.211935997009277,word,lip
8.212223052978516,fortress,prison
8.21235179901123,person,mix
8.213881492614746,frog,father
8.214491844177246,tie,scorpion
8.214545249938965,suck,burning
8.21471118927002,bite,burning
8.215097427368164,hunt,sew
8.215143203735352,bowl,knife
8.215339660644531,leaf,letter
8.21633243560791,cut,undress
8.216397285461426,fruit,my
8.216468811035156,sing,swell
8.216501235961914,tree,river
8.21655559539795,mill,pestle
8.216713905334473,hear,sew
8.21721076965332,look,graze
8.2175931930542,sell,shell
8.21763801574707,measure,shoot
8.217700004577637,baby,nail
8.218013763427734,blood,wipe
8.218106269836426,slave,ten
8.218611717224121,flow,sell
8.219502449035645,seed,stick
8.21992015838623,cut,island
8.220263481140137,arrive,weave
8.220878601074219,rice,squeeze
8.220985412597656,field,plough
8.221138954162598,cooked,here
8.221712112426758,hear,scatter
8.221756935119629,seize,weave
8.22184944152832,wife,fire
8.222040176391602,new,sour
8.22248649597168,new,die
8.222861289978027,fear,wheel
8.222953796386719,cold,wood
8.223612785339355,soup,stomach
8.223666191101074,jaw,mill
8.223844528198242,rain,bamboo
8.223851203918457,name,flesh
8.224117279052734,traverse,quiet
8.224167823791504,husband,vomit
8.224331855773926,mix,sweep
8.224879264831543,roast,wash
8.224879264831543,wash,roast
8.225114822387695,tongue,world
8.225131034851074,west,god
8.225751876831055,stone,fruit
8.226064682006836,west,temple
8.226255416870117,horn,tooth
8.226539611816406,faeces,be
8.226709365844727,age,tear
8.226781845092773,salt,ten
8.2269868850708,sit,ripen
8.227245330810547,horse,bone
8.227280616760254,stomach,house
8.22730827331543,do,roast
8.227456092834473,sour,house
8.227499961853027,cloud,night
8.227968215942383,die,fan
8.22839641571045,soul,butterfly
8.228914260864258,dust,field
8.228991508483887,room,stomach
8.229364395141602,yam,belly
8.229397773742676,ear,black
8.229414939880371,language,news
8.229866027832031,knife,black
8.230732917785645,wind,wing
8.230989456176758,buttocks,bury
8.231046676635742,skin,sick
8.231203079223633,season,guard
8.23150634765625,sit,abuse
8.231517791748047,fear,fat
8.231589317321777,swim,path
8.231719017028809,rug,poncho
8.231804847717285,kneel,cut
8.23223876953125,bruise,blue
8.232266426086426,give,pour
8.232275009155273,seed,day
8.232338905334473,grass,old
8.232358932495117,i,wing
8.232589721679688,beak,top
8.232634544372559,path,vein
8.232657432556152,hook,grasshopper
8.232976913452148,imitate,fan
8.233065605163574,speak,brush
8.233139991760254,divide,ripen
8.233221054077148,write,tattoo
8.233922004699707,hit,drumming
8.234025955200195,thick,blood
8.234169006347656,piss,sacrifice
8.234334945678711,river,foot
8.234636306762695,barking,kill
8.234687805175781,plant,wood
8.23485279083252,fruit,eye
8.235008239746094,seize,abuse
8.235774040222168,clean,innocent
8.23635196685791,cover,cook
8.236477851867676,month,yellow
8.236706733703613,bamboo,sweet
8.2370023727417,arrive,shit
8.237161636352539,bunch,boot
8.23734188079834,forehead,cape
8.237554550170898,month,whither
8.237586975097656,field,sheep
8.2376127243042,egg,your
8.237894058227539,throat,collar
8.237980842590332,twins,raft
8.238378524780273,run,undress
8.238849639892578,town,nest
8.238983154296875,mountain,eye
8.239073753356934,warm,fathom
8.239363670349121,want,ripen
8.239643096923828,arrow,shore
8.240174293518066,air,heaven
8.240212440490723,new,fruit
8.240215301513672,hole,name
8.24022388458252,swarm,amount
8.240324974060059,tree,smoke
8.240646362304688,earth,dog
8.240945816040039,ring,noose
8.241048812866211,seven,iron
8.241707801818848,ear,bracelet
8.241766929626465,learn,snow
8.24185848236084,outside,machete
8.242012977600098,candle,rabbit
8.242189407348633,week,candle
8.242386817932129,carry,ripen
8.24275016784668,grain,eye
8.242867469787598,rotten,salt
8.242897033691406,traverse,beat
8.2430419921875,hair,bow
8.243106842041016,drip,read
8.243125915527344,bark,frog
8.243247032165527,back,wasp
8.243266105651855,veil,rag
8.243290901184082,give,saliva
8.243300437927246,rape,trap
8.243574142456055,fill,repair
8.244280815124512,nose,rainbow
8.24437427520752,ankle,knot
8.244537353515625,rope,rattan
8.24456787109375,father,chop
8.244698524475098,feather,star
8.244832038879395,answer,tumble
8.245235443115234,ram,pig
8.245405197143555,ram,sheep
8.245628356933594,flow,ride
8.245634078979492,bite,root
8.245919227600098,board,tree
8.245923042297363,vomit,split
8.246491432189941,plant,pot
8.24673843383789,bury,abuse
8.24673843383789,reed,hay
8.2470121383667,destroy,abuse
8.247247695922852,shell,bark
8.247563362121582,cloth,sailcloth
8.247590065002441,wet,river
8.24793815612793,cease,cook
8.24801254272461,study,fold
8.248126983642578,drum,sand
8.24821662902832,few,chopsticks
8.248518943786621,cultivate,hoe
8.248739242553711,stinking,mat
8.249167442321777,spear,rabbit
8.249512672424316,bitter,scold
8.249931335449219,root,rake
8.250080108642578,tooth,he
8.251094818115234,yoke,and
8.251736640930176,ash,shame
8.251983642578125,cotton,flower
8.252431869506836,pinch,scatter
8.252534866333008,bamboo,dig
8.252609252929688,path,smoke
8.252644538879395,teach,rotten
8.252846717834473,drip,press
8.252853393554688,flow,walk
8.252975463867188,thick,press
8.253507614135742,village,wife
8.253923416137695,dwell,clan
8.254250526428223,bead,iron
8.254329681396484,suck,weave
8.2544527053833,liver,red
8.25551986694336,nine,river
8.255839347839355,word,egg
8.255963325500488,louse,head
8.256093978881836,week,comb
8.256240844726562,bamboo,chew
8.256277084350586,person,egg
8.2562837600708,calf,meat
8.256442070007324,walk,fan
8.256462097167969,tie,fish
8.2565279006958,suck,sacrifice
8.257314682006836,year,strain
8.257716178894043,bright,anger
8.257765769958496,wind,leaf
8.257922172546387,peel,bowl
8.25820541381836,give,coconut
8.258416175842285,bait,meal
8.258513450622559,light,teach
8.258771896362305,cry,tooth
8.258774757385254,cattle,horn
8.258931159973145,divorce,drop
8.258962631225586,short,smell
8.259160995483398,plant,dig
8.259411811828613,show,sew
8.260177612304688,i,soup
8.260537147521973,hole,beard
8.260880470275879,heavy,holy
8.261033058166504,empty,finish
8.261106491088867,say,snore
8.261175155639648,storm,bolt
8.261834144592285,skin,foot
8.26234245300293,blood,hair
8.26234245300293,blood,hair
8.263123512268066,light,campfire
8.263659477233887,cave,flame
8.264057159423828,seize,tumble
8.264726638793945,embrace,brood
8.265557289123535,lead,sharpen
8.265695571899414,fire,donkey
8.265857696533203,difficult,silver
8.26597785949707,empty,winter
8.266111373901367,affair,item
8.266114234924316,wash,traverse
8.266152381896973,chest,liver
8.26630687713623,new,seed
8.266440391540527,roar,dash
8.266521453857422,dream,tooth
8.266521453857422,tooth,dream
8.266746520996094,fat,tail
8.266910552978516,heel,behind
8.266939163208008,roast,me
8.267212867736816,bitter,salt
8.267783164978027,destroy,pound
8.268148422241211,ash,mat
8.268646240234375,person,shave
8.268658638000488,pinch,roast
8.26882553100586,say,treaty
8.268893241882324,field,dove
8.268902778625488,tree,thread
8.268989562988281,two,wring
8.269061088562012,cloud,yellow
8.269718170166016,canoe,split
8.270258903503418,head,gourd
8.270316123962402,weave,axe
8.271066665649414,shoot,pound
8.271130561828613,buttocks,after
8.27127742767334,strength,violence
8.27146053314209,wife,leg
8.271590232849121,skin,black
8.271682739257812,hole,grass
8.272007942199707,feather,seed
8.272101402282715,grass,four
8.272128105163574,mouth,path
8.272254943847656,loud,greedy
8.272523880004883,sun,ear
8.272734642028809,diminish,fan
8.273065567016602,shoulder,field
8.273672103881836,cry,fortress
8.273874282836914,worm,wolf
8.273943901062012,year,leaf
8.274126052856445,plain,rake
8.274182319641113,eagle,dig
8.274349212646484,work,lime
8.274593353271484,what,breast
8.275175094604492,beeswax,ointment
8.275273323059082,food,burning
8.275460243225098,vomit,two
8.275494575500488,eat,foot
8.275494575500488,foot,eat
8.275606155395508,nose,knife
8.275764465332031,worm,green
8.275825500488281,throw,lime
8.276500701904297,leaf,drink
8.276674270629883,letter,colorful
8.27670955657959,drum,gourd
8.27689266204834,mow,pig
8.276992797851562,arrive,die
8.277030944824219,soft,blood
8.277039527893066,pull,congeal
8.277250289916992,buy,snake
8.277300834655762,horn,branch
8.277375221252441,person,knife
8.277649879455566,gather,ice
8.2780122756958,sweep,pig
8.27818775177002,leaf,hundred
8.278430938720703,egg,old
8.27846908569336,grind,sew
8.27855110168457,shell,house
8.27862548828125,precipice,wall
8.279196739196777,seize,sleep
8.279319763183594,sour,heat
8.279496192932129,piss,sew
8.280184745788574,sew,sharpen
8.280301094055176,cook,sharpen
8.280678749084473,skin,outside
8.280799865722656,pinch,traverse
8.280803680419922,expensive,tall
8.281250953674316,wheel,whistle
8.281548500061035,die,squeeze
8.281580924987793,yoke,pair
8.28158187866211,bite,abuse
8.28210163116455,iron,squeeze
8.28223705291748,laugh,tooth
8.282693862915039,sour,catty
8.282917022705078,bone,do
8.283021926879883,animal,burn
8.283075332641602,suck,wind
8.283206939697266,udder,milk
8.283448219299316,seed,goat
8.283595085144043,blow,roast
8.283629417419434,marry,donate
8.28392505645752,cave,bore
8.284013748168945,early,nose
8.28472900390625,song,beg
8.284924507141113,walk,weave
8.285143852233887,twist,sleep
8.285199165344238,spindle,loom
8.285409927368164,liver,faeces
8.285505294799805,female,grandmother
8.286165237426758,river,six
8.286453247070312,cooked,close
8.286582946777344,cooked,my
8.286653518676758,sleep,cook
8.28681468963623,fruit,dig
8.287714004516602,fan,donate
8.288336753845215,peel,undress
8.288383483886719,suck,traverse
8.288469314575195,cough,sweep
8.288573265075684,bird,flesh
8.289052963256836,kid,lamb
8.289260864257812,mouth,chicken
8.290031433105469,precipice,valley
8.290533065795898,bead,seed
8.290946006774902,extinguish,touch
8.291016578674316,vein,thread
8.291839599609375,pinch,speak
8.292035102844238,walk,pinch
8.292221069335938,give,chieftain
8.292360305786133,mow,write
8.292364120483398,fire,roast
8.292365074157715,canoe,house
8.292463302612305,spear,six
8.292829513549805,rain,lock
8.29295539855957,fruit,head
8.292986869812012,swell,roast
8.293048858642578,who,arrow
8.293843269348145,new,fat
8.294057846069336,go,liver
8.294221878051758,soul,air
8.294307708740234,spit,salt
8.294503211975098,tree,tooth
8.294819831848145,yam,cut
8.294902801513672,sheep,heart
8.295099258422852,leg,leaf
8.2955322265625,take,lime
8.295977592468262,clay,land
8.296467781066895,arrive,tumble
8.296923637390137,armpit,crow
8.296956062316895,or,oil
8.297096252441406,press,water
8.297391891479492,tie,sharpen
8.29787540435791,dry,build
8.29842758178711,sling,drum
8.29878044128418,hot,fathom
8.29879093170166,plant,pasture
8.298991203308105,snake,sore
8.299388885498047,gather,fragrant
8.299543380737305,water,dog
8.299617767333984,sell,belt
8.300025939941406,dream,peel
8.300041198730469,name,sun
8.300146102905273,fight,bird
8.300148963928223,plant,mold
8.300358772277832,extinguish,twist
8.300647735595703,shoot,pot
8.301126480102539,dye,painting
8.301274299621582,cut,abuse
8.301379203796387,morning,spoon
8.301494598388672,kick,peel
8.301541328430176,dust,egg
8.30200481414795,plant,kill
8.302023887634277,open,egg
8.30264663696289,bite,mow
8.302911758422852,empty,pan
8.30344295501709,month,candle
8.303608894348145,grind,dance
8.304088592529297,suck,heart
8.304365158081055,kneel,nine
8.30475902557373,throw,drumming
8.305039405822754,pour,fill
8.305415153503418,guard,herd
8.30566120147705,price,grow
8.305676460266113,tree,neck
8.305987358093262,bitter,snake
8.3063325881958,liver,lead
8.306595802307129,foam,wave
8.306703567504883,arrow,reed
8.307028770446777,market,shoot
8.308327674865723,tomorrow,throat
8.308463096618652,power,violence
8.308531761169434,weave,shiver
8.308721542358398,press,strain
8.309221267700195,north,age
8.30932331085205,water,strike
8.309372901916504,get,copper
8.3094482421875,speak,scatter
8.310572624206543,cat,king
8.310757637023926,soup,grain
8.311022758483887,murder,blood
8.311447143554688,grind,ear
8.312030792236328,tie,sun
8.312078475952148,nephew,eat
8.312126159667969,ash,snake
8.31219482421875,murder,cut
8.312403678894043,side,furrow
8.312718391418457,sew,tumble
8.313156127929688,embers,dwell
8.314126014709473,scatter,irrigate
8.314300537109375,cross,scar
8.314336776733398,speak,itch
8.314764022827148,egg,man
8.314847946166992,soul,fruit
8.314986228942871,speak,ripe
8.315021514892578,crow,faeces
8.315049171447754,play,dwell
8.315489768981934,itch,eat
8.315519332885742,arrive,roast
8.31557559967041,high,liver
8.315683364868164,egg,bone
8.315728187561035,male,me
8.315752029418945,bone,burn
8.315837860107422,shield,skin
8.316283226013184,honey,between
8.316400527954102,leaf,navel
8.316544532775879,tea,hide
8.31656551361084,woman,cook
8.316834449768066,pig,taro
8.31726360321045,imitate,ripen
8.31847095489502,tread,black
8.318859100341797,plant,burning
8.319425582885742,salty,snow
8.31949520111084,moon,dog
8.319633483886719,sharp,eat
8.319718360900879,bee,grandfather
8.31999683380127,bill,price
8.320083618164062,sew,scatter
8.320130348205566,leg,foam
8.320564270019531,buy,candle
8.32058334350586,moon,whither
